0.000000000000000000e+00,0.000000000000000000e+00,1.203288490284006029e-01,3.801104972375690672e-02,4.738088970781784842e-02,9.398496240601503238e-03,0.000000000000000000e+00,2.890355010995915644e-02,0.000000000000000000e+00,5.396654074473826272e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200628751071734626e-02,4.346851893345283352e-02,0.000000000000000000e+00,3.366377529946303071e-02,2.366463826910074342e-02,1.142857142857142856e-02,8.128078817733990283e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.402131239484015642e-02,5.734870317002881829e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.544117647058823595e-02,2.042755344418052330e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.504690431519699806e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.105590062111801032e-03,4.487443392342527898e-02,0.000000000000000000e+00,1.676745464540956715e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.684236212786725306e-02,3.788794840790003782e-02,9.355509355509356029e-03,3.818103818103817798e-02,0.000000000000000000e+00,1.214697843911327103e-02,4.632516703786191542e-02
0.000000000000000000e+00,0.000000000000000000e+00,8.968609865470851886e-03,0.000000000000000000e+00,2.921821531982100525e-02,2.819548872180450971e-02,0.000000000000000000e+00,5.812126924285265783e-02,0.000000000000000000e+00,3.076092822450081019e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.100601421541825997e-02,7.716490425835952766e-03,4.436477705579206648e-02,0.000000000000000000e+00,3.800082610491532092e-02,1.250845165652467866e-02,1.477832512315270866e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.331412103746397541e-02,5.143769968051118552e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.573529411764705760e-02,8.788598574821852860e-02,0.000000000000000000e+00,1.232166018158236120e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.494371482176360233e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.308960967564595984e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.108424022571543807e-02,2.079002079002079117e-02,2.059202059202059135e-02,0.000000000000000000e+00,5.982386881263285910e-02,4.899777282850779382e-03
0.000000000000000000e+00,1.876743596246512741e-02,0.000000000000000000e+00,2.784530386740331417e-02,9.476177941563568990e-03,1.342642320085929084e-02,0.000000000000000000e+00,4.429783223374175044e-02,0.000000000000000000e+00,1.969778737182946438e-02,0.000000000000000000e+00,1.740331491712707179e-01,3.991252050300710813e-02,1.428979708488139523e-02,7.842258570468295387e-03,0.000000000000000000e+00,3.263114415530772583e-02,5.070993914807302161e-02,3.034482758620689682e-02,7.881773399014777720e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.468311833987661574e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.462476547842401553e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.770275833676410171e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.839826839826840255e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.660217654171704790e-02,0.000000000000000000e+00,8.065208065208065435e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.249194414607948361e-02,3.457059679767103544e-02,2.953188815582783594e-02,0.000000000000000000e+00,2.833243389098758641e-02,7.182883341823739776e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.688774367017700978e-02,0.000000000000000000e+00,3.717472118959107980e-02,3.414469235970250122e-02,8.866995073891626236e-03,9.359605911330049627e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.017291066282420747e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.664670658682634641e-02,0.000000000000000000e+00,8.551068883610450644e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.603189493433395729e-02,9.106984969053934231e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.235076163030053532e-03,0.000000000000000000e+00,2.199010445299615091e-02,1.437229437229437246e-01,8.163265306122449282e-04,2.586627623230844386e-02,2.216848045143087614e-03,4.116424116424116653e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.949893713938657847e-02,6.770601336302894957e-02
4.033264033264033488e-02,0.000000000000000000e+00,1.322869955156950605e-01,1.436464088397790100e-02,0.000000000000000000e+00,1.154672395273899019e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.484079870480302203e-02,0.000000000000000000e+00,4.327808471454880346e-02,0.000000000000000000e+00,1.743355244355530159e-02,2.285458211965045797e-02,1.201885310290651959e-01,2.519619991738950709e-02,3.346855983772819426e-02,3.901477832512315058e-02,4.384236453201970779e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.047672462142456691e-03,0.000000000000000000e+00,5.111821086261980618e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026213050752928096e-01,6.801228609039051964e-02,2.790806754221388311e-02,4.420866489832007279e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.848268279274326409e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.889560661023780397e-02,7.900207900207900646e-03,4.590304590304590537e-02,4.202898550724637472e-01,1.002125721226844804e-02,7.616926503340756827e-02
7.567567567567567988e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.243093922651933886e-02,3.948407475651487079e-03,0.000000000000000000e+00,3.129548762736535789e-02,2.701853597235312487e-02,4.319526627218934767e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.499179879715691444e-02,4.829951414689911265e-02,3.136903428187317981e-03,0.000000000000000000e+00,2.767451466336224783e-02,6.220419202163623984e-02,1.931034482758620802e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.103196859226023549e-02,5.763688760806916049e-03,4.472843450479233561e-03,1.819047619047619024e-01,1.113772455089820368e-01,1.235294117647058876e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.198443579766536371e-02,1.109871723368655860e-01,4.870557261956998812e-02,1.547842401500938020e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.814183617372182658e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.586627623230844386e-02,3.022974607013301056e-03,2.931392931392931556e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.644093531733981484e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.419889502762431276e-03,3.369307712555935641e-02,4.699248120300751619e-02,0.000000000000000000e+00,2.010681746779767465e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.528273051451859398e-02,9.576427255985267561e-02,0.000000000000000000e+00,5.601600457273506889e-02,2.755993726193143797e-02,0.000000000000000000e+00,7.847996695580339299e-03,1.183231913455037171e-02,2.423645320197044192e-02,2.758620689655172376e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.309029725182276865e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.244840525328329867e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924134139637163204e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.922208786779524267e-02,8.316008316008316470e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.781704781704781970e-02,1.902104996195790043e-02,8.071748878923766524e-02,1.679558011049723729e-02,0.000000000000000000e+00,1.235230934479054736e-02,1.783114992721979500e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.094981111710738975e-03,0.000000000000000000e+00,1.767955801104972302e-01,6.287588846364133496e-03,3.143755358673906708e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.758777364725320036e-02,7.099391480730223025e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.243409983174425235e-02,4.265129682997118032e-02,4.249201277955271666e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.360294117647058709e-01,4.228028503562945156e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.310094813162298422e-02,3.071522597630539642e-02,2.227954971857410912e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.340057636887608261e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.060606060606060774e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.325272067714631075e-02,2.266112266112266238e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.587610081992104571e-02,6.325167037861915975e-02
0.000000000000000000e+00,4.869388790261222622e-02,0.000000000000000000e+00,3.093922651933701719e-03,1.579362990260594832e-03,0.000000000000000000e+00,6.513828238719068797e-02,3.707194470625196220e-02,0.000000000000000000e+00,3.534808418780355926e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.697064754649338758e-02,0.000000000000000000e+00,8.674101610904585632e-03,0.000000000000000000e+00,1.339901477832512386e-02,2.832512315270935971e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.056646102075154248e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.161764705882352811e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.876172607879924951e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.639751552795031042e-01,2.552490736928777343e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.262797259169689726e-03,1.476091476091476173e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.253568174916489752e-02,2.672605790645879789e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.026849170834429947e-02,2.873254564983888232e-02,0.000000000000000000e+00,1.947847942192899862e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.257226081111360055e-03,0.000000000000000000e+00,6.195786864931846633e-03,4.192021636240703120e-02,2.344827586206896589e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.728337236533958099e-02,3.645541222658440703e-03,5.331412103746397541e-02,0.000000000000000000e+00,1.019047619047619008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.623519087318999604e-02,1.524390243902438991e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.421660252886201625e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.756954612005856564e-02,1.551793631600161157e-02,2.182952182952183073e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.336302895322939895e-02
